DepMap_ID,CCLE_name,Disease,Disease Subtype
ACH-000542,HEYA8_OVARY,ovary,ovary_adenocarcinoma
ACH-000545,VMCUB1_URINARY_TRACT,urinary_tract,bladder_carcinoma
ACH-000553,SQ1_LUNG,lung,NSCLC
ACH-000556,SIHA_CERVIX,cervix,cervical_carcinoma
ACH-000560,ECC10_STOMACH,gastric,gastric_small_cell
ACH-000561,TT_OESOPHAGUS,esophagus,esophagus_squamous
ACH-000567,ST486_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,lymphocyte,non_hodgkin_lymphoma
ACH-000570,YKG1_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,glioma
ACH-000575,HCC364_LUNG,lung,NSCLC
ACH-000579,UACC257_SKIN,skin,melanoma
ACH-000583,MC116_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,lymphocyte,non_hodgkin_lymphoma
ACH-000587,NCIH1975_LUNG,lung,NSCLC
ACH-000597,TTC709_SOFT_TISSUE,soft_tissue,malignant_rhabdoid_tumor
ACH-000600,SLR26_KIDNEY,kidney,renal_cell_carcinoma
ACH-000605,TE6_OESOPHAGUS,esophagus,esophagus_squamous
ACH-000608,COV644_OVARY,ovary,ovary_adenocarcinoma
ACH-000609,SF126_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,glioma
ACH-000618,SNU1041_UPPER_AERODIGESTIVE_TRACT,upper_aerodigestive,upper_aerodigestive_squamous
ACH-000629,IOMMLEE_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,meningioma
ACH-000631,KS1_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,glioma
ACH-000634,LN340_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,glioma
ACH-000638,NCIH441_LUNG,lung,NSCLC
ACH-000640,SKMEL31_SKIN,skin,melanoma
ACH-000642,HMEL_BREAST,engineered_breast,
ACH-000647,TE1_OESOPHAGUS,esophagus,esophagus_squamous
ACH-000655,SF268_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,glioma
ACH-000657,A2780_OVARY,ovary,ovary_adenocarcinoma
ACH-000661,WM1799_SKIN,skin,melanoma
ACH-000670,SBC5_LUNG,lung,SCLC
ACH-000279,EWS502_BONE,bone,Ewing_sarcoma
ACH-000673,LN443_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,glioma
ACH-000676,LN464_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,glioma
ACH-000684,KMRC1_KIDNEY,kidney,renal_cell_carcinoma
ACH-000685,L33_PANCREAS,pancreas,exocrine
ACH-000690,HCC2814_LUNG,lung,NSCLC
ACH-000694,TE9_OESOPHAGUS,esophagus,esophagus_squamous
ACH-000697,A3KAW_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,lymphocyte,non_hodgkin_lymphoma
ACH-000700,NCIH2882_LUNG,lung,NSCLC
ACH-000704,OAW42_OVARY,ovary,ovary_carcinoma
ACH-000706,EKVX_LUNG,lung,NSCLC
ACH-000709,KMRC2_KIDNEY,kidney,renal_cell_carcinoma
ACH-000710,NCIH854_LUNG,lung,NSCLC
ACH-000718,NCIH2291_LUNG,lung,NSCLC
ACH-000726,TE14_OESOPHAGUS,esophagus,esophagus_squamous
ACH-000733,NCIH1838_LUNG,lung,NSCLC
ACH-000737,NCIH1385_LUNG,lung,NSCLC
ACH-000741,UBLC1_URINARY_TRACT,urinary_tract,bladder_carcinoma
ACH-000757,A427_LUNG,lung,NSCLC
ACH-000760,LNZ308_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,glioma
ACH-000763,MM1S_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,plasma_cell,multiple_myeloma
ACH-000764,SH10TC_STOMACH,gastric,gastric_adenocarcinoma
ACH-000765,WM983B_SKIN,skin,melanoma
ACH-000769,LK2_LUNG,lung,NSCLC
ACH-000770,P31FUJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,blood,AML
ACH-000771,BICR56_UPPER_AERODIGESTIVE_TRACT,upper_aerodigestive,upper_aerodigestive_squamous
ACH-000774,RERFLCAD2_LUNG,lung,NSCLC
ACH-000779,PC9_LUNG,lung,NSCLC
ACH-000794,BICR22_UPPER_AERODIGESTIVE_TRACT,upper_aerodigestive,upper_aerodigestive_squamous
ACH-000796,MCAS_OVARY,ovary,ovary_adenocarcinoma
ACH-000798,CL40_LARGE_INTESTINE,colorectal,colorectal_adenocarcinoma
ACH-000801,HS936T_SKIN,skin,melanoma
ACH-000808,HUH28_BILIARY_TRACT,bile_duct,cholangiocarcinoma
ACH-000825,HOP92_LUNG,lung,NSCLC
ACH-000826,CAL12T_LUNG,lung,NSCLC
ACH-000827,WM793_SKIN,skin,melanoma
ACH-000829,HUNS1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,plasma_cell,multiple_myeloma
ACH-000831,HEC50B_ENDOMETRIUM,uterus,endometrial_adenocarcinoma
ACH-001050,CW9019_SOFT_TISSUE,soft_tissue,rhabdomyosarcoma
ACH-000834,UMUC1_URINARY_TRACT,urinary_tract,bladder_carcinoma
ACH-000844,DMS454_LUNG,lung,SCLC
ACH-000847,HGC27_STOMACH,gastric,gastric_adenocarcinoma
ACH-000851,MORCPR_LUNG,lung,NSCLC
ACH-000854,OCIMY5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,plasma_cell,multiple_myeloma
ACH-000860,NCIH358_LUNG,lung,NSCLC
ACH-000861,HOP62_LUNG,lung,NSCLC
ACH-000862,KMBC2_URINARY_TRACT,urinary_tract,bladder_carcinoma
ACH-000866,NCIH1048_LUNG,lung,SCLC
ACH-000872,HCC515_LUNG,lung,NSCLC
ACH-000887,SF172_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,glioma
ACH-000892,NCIH1563_LUNG,lung,NSCLC
ACH-000895,CL34_LARGE_INTESTINE,colorectal,colorectal_adenocarcinoma
ACH-000896,647V_URINARY_TRACT,urinary_tract,bladder_carcinoma
ACH-000899,WM88_SKIN,skin,melanoma
ACH-000917,TE4_OESOPHAGUS,esophagus,esophagus_squamous
ACH-000924,NCIH2172_LUNG,lung,NSCLC
ACH-000926,HT55_LARGE_INTESTINE,colorectal,colorectal_adenocarcinoma
ACH-000929,NCIH2110_LUNG,lung,NSCLC
ACH-000931,HMCB_SKIN,skin,melanoma
ACH-000935,MDST8_LARGE_INTESTINE,colorectal,colorectal_adenocarcinoma
ACH-000943,RKO_LARGE_INTESTINE,colorectal,colorectal_adenocarcinoma
ACH-000945,NCIH650_LUNG,lung,NSCLC
ACH-000946,HEC265_ENDOMETRIUM,uterus,endometrial_adenocarcinoma
ACH-000947,OVK18_OVARY,ovary,ovary_adenocarcinoma
ACH-000949,TGBC11TKB_STOMACH,gastric,gastric_adenocarcinoma
ACH-000956,22RV1_PROSTATE,prostate,prostate_adenocarcinoma
ACH-000963,CCK81_LARGE_INTESTINE,colorectal,colorectal_adenocarcinoma
ACH-000969,KM12_LARGE_INTESTINE,colorectal,colorectal_adenocarcinoma
ACH-000971,HCT116_LARGE_INTESTINE,colorectal,colorectal_adenocarcinoma
ACH-000972,HEC151_ENDOMETRIUM,uterus,endometrial_adenocarcinoma
ACH-000976,HUCCT1_BILIARY_TRACT,bile_duct,cholangiocarcinoma
ACH-000984,HEC6_ENDOMETRIUM,uterus,endometrial_adenocarcinoma
ACH-000986,HT115_LARGE_INTESTINE,colorectal,colorectal_adenocarcinoma
ACH-000990,HEC108_ENDOMETRIUM,uterus,endometrial_adenocarcinoma
ACH-000992,BICR18_UPPER_AERODIGESTIVE_TRACT,upper_aerodigestive,upper_aerodigestive_squamous
ACH-000994,HEC59_ENDOMETRIUM,uterus,endometrial_adenocarcinoma
ACH-000995,JURKAT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,blood,ALL
ACH-000996,HEC251_ENDOMETRIUM,uterus,endometrial_adenocarcinoma
ACH-000997,HCT15_LARGE_INTESTINE,colorectal,colorectal_adenocarcinoma
ACH-001000,1321N1_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,glioma
ACH-001053,D425_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,medulloblastoma
ACH-001002,451LU_SKIN,skin,melanoma
ACH-001006,A549BAXBAKDKO_ENGINEERED,engineered_lung,
ACH-001007,A673STAG2KO16_ENGINEERED,engineered_bone,Ewing_sarcoma
ACH-001008,A673STAG2KO45_ENGINEERED,engineered_bone,Ewing_sarcoma
ACH-001009,A673STAG2NT14_ENGINEERED,engineered_bone,Ewing_sarcoma
ACH-001010,A673STAG2NT23_ENGINEERED,engineered_bone,Ewing_sarcoma
ACH-001013,ATRT1_SOFT_TISSUE,soft_tissue,ATRT
ACH-001014,ATRT3_SOFT_TISSUE,soft_tissue,ATRT
ACH-001015,AZ521_SMALL_INTESTINE,gastric,duodenal_adenocarcinoma
ACH-001018,BJHTERT_FIBROBLAST,fibroblast,
ACH-001019,BROLI_SKIN,skin,merkel_cell_carcinoma
ACH-001054,D458_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,medulloblastoma
ACH-001096,JR_SOFT_TISSUE,soft_tissue,rhabdomyosarcoma
ACH-001024,CHL1_SKIN,skin,melanoma
ACH-001025,CHLA02ATRT_SOFT_TISSUE,soft_tissue,ATRT
ACH-001026,CHLA04ATRT_SOFT_TISSUE,soft_tissue,ATRT
ACH-001027,CHLA05ATRT_SOFT_TISSUE,soft_tissue,ATRT
ACH-001232,UW228_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,medulloblastoma
ACH-000499,EW8_BONE,bone,Ewing_sarcoma
ACH-001022,CBAGPN_BONE,bone,Ewing_sarcoma
ACH-001036,CMK115_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,blood,AML
ACH-001037,CMK86_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,blood,AML
ACH-001044,COLO818_SKIN,skin,melanoma
ACH-001046,CORL26_LUNG,lung,SCLC
ACH-001048,COV504_OVARY,ovary,ovary_adenocarcinoma
ACH-001049,CPCN_LUNG,lung,SCLC
ACH-001274,SW982_SOFT_TISSUE,soft_tissue,synovial_sarcoma
ACH-001051,D271_SOFT_TISSUE,central_nervous_system,medulloblastoma
ACH-001052,D384_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,medulloblastoma
ACH-001275,SYO1_SOFT_TISSUE,soft_tissue,synovial_sarcoma
ACH-001289,COGAR359_SOFT_TISSUE,soft_tissue,ATRT
ACH-001055,D556_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,medulloblastoma
ACH-001058,DFCI024_LUNG,lung,NSCLC
ACH-001059,DL_SOFT_TISSUE,soft_tissue,malignant_rhabdoid_tumor
ACH-001061,DLD1_LARGE_INTESTINE,colorectal,colorectal_adenocarcinoma
ACH-001062,DLD1BAXBAKDKO_ENGINEERED,engineered_colorectal,
ACH-001063,DOV13_OVARY,ovary,ovary_adenocarcinoma
ACH-001065,EVSAT_BREAST,breast,breast_carcinoma
ACH-001067,F5_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,meningioma
ACH-001068,FEPD_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,lymphocyte,lymphoma_unspecified
ACH-001076,HAED_CENTRAL_NERVOUS_SYSTEM,engineered_central_nervous_system,
ACH-001077,HBL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,lymphocyte,non_hodgkin_lymphoma
ACH-001079,HCC1897_LUNG,lung,NSCLC
ACH-001080,HCC2373_LUNG,lung,NSCLC
ACH-001081,HCC2998_LARGE_INTESTINE,colorectal,colorectal_adenocarcinoma
ACH-001082,HCT116G9B_ENGINEERED,engineered_colorectal,
ACH-001083,HCT116PA_ENGINEERED,engineered_colorectal,
ACH-001085,HEK293_KIDNEY,kidney,renal_cell_carcinoma
ACH-001086,HELA_CERVIX,cervix,cervical_carcinoma
ACH-001087,HK2_KIDNEY,engineered_kidney,
ACH-001088,HLC1_LUNG,lung,NSCLC
ACH-001094,HTK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,plasma_cell,multiple_myeloma
ACH-001280,SCS214_SOFT_TISSUE,soft_tissue,synovial_sarcoma
ACH-001097,KARPAS384_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,lymphocyte,lymphoma_unspecified
ACH-001099,KD_SOFT_TISSUE,soft_tissue,malignant_rhabdoid_tumor
ACH-001100,KHYG_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,lymphocyte,lymphoma_unspecified
ACH-001101,KLM1_PANCREAS,pancreas,exocrine
ACH-001103,KMS12PE_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,plasma_cell,multiple_myeloma
ACH-001109,KPMRTRY_SOFT_TISSUE,soft_tissue,malignant_rhabdoid_tumor
ACH-001112,LC1_LUNG,lung,NSCLC
ACH-001114,LN414_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,glioma
ACH-001115,LN444_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,glioma
ACH-001118,M059J_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,glioma
ACH-001122,MKL1_SKIN,skin,merkel_cell_carcinoma
ACH-001123,MKL2_SKIN,skin,merkel_cell_carcinoma
ACH-001125,MOGGCCM_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,glioma
ACH-001126,MOGGUVW_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,glioma
ACH-001128,MON_SOFT_TISSUE,soft_tissue,malignant_rhabdoid_tumor
ACH-001131,MS1_SKIN,skin,merkel_cell_carcinoma
ACH-001132,MTA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,lymphocyte,lymphoma_unspecified
ACH-001134,MYLA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,lymphocyte,lymphoma_unspecified
ACH-001136,NCIH187_LUNG,lung,SCLC
ACH-001137,NCIH1993_LUNG,lung,NSCLC
ACH-001140,NCIH820_LUNG,lung,NSCLC
ACH-001141,NCIH969_LUNG,lung,NSCLC
ACH-001142,NHAHTDD_PRIMARY,engineered_central_nervous_system,
ACH-001143,NKL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,lymphocyte,lymphoma_unspecified
ACH-001146,OCILY10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,lymphocyte,non_hodgkin_lymphoma
ACH-001147,OCILY12_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,lymphocyte,lymphoma_unspecified
ACH-001148,OCILY132_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,lymphocyte,lymphoma_unspecified
ACH-001149,OCILY17_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,lymphocyte,lymphoma_unspecified
ACH-001030,CHLA218_BONE,bone,Ewing_sarcoma
ACH-001151,OVCAR5_OVARY,ovary,ovary_adenocarcinoma
ACH-001153,PATU8988TKRASKOSG2219_ENGINEERED,engineered_pancreas,
ACH-001154,PATU8988TKRASKOSG2222_ENGINEERED,engineered_pancreas,
ACH-001155,PATU8988TKRASKOSG248_ENGINEERED,engineered_pancreas,
ACH-001156,PATU8988TKRASKOSG8853_ENGINEERED,engineered_pancreas,
ACH-001157,PATU8988TKRASKOSG8864_ENGINEERED,engineered_pancreas,
ACH-001158,PATU8988TKRASKOSG8875_ENGINEERED,engineered_pancreas,
ACH-001159,PATU8988TKRASNTA_ENGINEERED,engineered_pancreas,
ACH-001160,PATU8988TKRASNTD_ENGINEERED,engineered_pancreas,
ACH-001161,PATU8988TKRASNTF_ENGINEERED,engineered_pancreas,
ACH-001162,PCM6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,plasma_cell,multiple_myeloma
ACH-001163,PEDS005TSUSP_KIDNEY,kidney,renal_cell_carcinoma
ACH-001164,CCLFPEDS0003T_SOFT_TISSUE,soft_tissue,undifferentiated_sarcoma
ACH-001167,PEDS030T_SOFT_TISSUE,peripheral_nervous_system,MPNST
ACH-001169,PEDS037TFM_AUTONOMIC_GANGLIA,fibroblast,
ACH-001170,PETA_SKIN,skin,merkel_cell_carcinoma
ACH-001171,PL45_PANCREAS,pancreas,exocrine
ACH-001322,CME1_SOFT_TISSUE,soft_tissue,synovial_sarcoma
ACH-001174,R308_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,medulloblastoma
ACH-001175,RCC4_KIDNEY,kidney,renal_cell_carcinoma
ACH-001177,RMS559_SOFT_TISSUE,soft_tissue,rhabdomyosarcoma
ACH-001178,RPE101_ENGINEERED,engineered_eye,
ACH-001179,RPE1A4D_ENGINEERED,engineered_eye,
ACH-001181,RPE74_ENGINEERED,engineered_eye,
ACH-001182,RPMI6666_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,unknown,
ACH-001183,RT11284_URINARY_TRACT,urinary_tract,bladder_carcinoma
ACH-001185,SF763_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,glioma
ACH-001186,SF782_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,glioma
ACH-001035,CHLA99_BONE,bone,Ewing_sarcoma
ACH-001194,SKRC31_KIDNEY,kidney,renal_cell_carcinoma
ACH-001195,SKRC52_KIDNEY,kidney,renal_cell_carcinoma
ACH-001197,SMZ1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,lymphocyte,lymphoma_unspecified
ACH-001200,STM9101_SOFT_TISSUE,soft_tissue,malignant_rhabdoid_tumor
ACH-001201,SUMB002_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,medulloblastoma
ACH-001202,SUMB004_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,medulloblastoma
ACH-001204,SW48BAXBAKDKOSIGMA_ENGINEERED,engineered_colorectal,
ACH-001192,SKNEP1_BONE,bone,Ewing_sarcoma
ACH-001207,TIG3TD_FIBROBLAST,fibroblast,fibroblast_lung
ACH-001208,TK10_KIDNEY,kidney,
ACH-001209,TOM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,blood,ALL
ACH-001210,TTC1240_SOFT_TISSUE,soft_tissue,malignant_rhabdoid_tumor
ACH-001211,TTC549_SOFT_TISSUE,soft_tissue,malignant_rhabdoid_tumor
ACH-001212,TTC642_SOFT_TISSUE,soft_tissue,malignant_rhabdoid_tumor
ACH-001213,U138_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,glioma
ACH-001215,U2932_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,lymphocyte,non_hodgkin_lymphoma
ACH-001217,U373MG_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,glioma
ACH-001218,U937SMC3HET1_ENGINEERED,engineered_blood,AML
ACH-001219,U937SMC3HET2_ENGINEERED,engineered_blood,AML
ACH-001220,U937STAG2KO1_ENGINEERED,engineered_blood,AML
ACH-001221,U937STAG2KO2_ENGINEERED,engineered_blood,AML
ACH-001222,U937STAG2NT1_ENGINEERED,engineered_blood,AML
ACH-001223,U937STAG2NT2_ENGINEERED,engineered_blood,AML
ACH-001228,UPCISCC152_UPPER_AERODIGESTIVE_TRACT,upper_aerodigestive,upper_aerodigestive_squamous
ACH-001231,UTMC2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,plasma_cell,multiple_myeloma
ACH-001277,YAMATO_SOFT_TISSUE,soft_tissue,synovial_sarcoma
ACH-001233,VMRCLCD_LUNG,lung,NSCLC
ACH-001234,VMRCLCP_LUNG,lung,NSCLC
ACH-001235,WAGA_SKIN,skin,merkel_cell_carcinoma
ACH-001251,HCT116ARID1AHOM_LARGE_INTESTINE,engineered_colorectal,
ACH-001252,U937STAG2KOG2C5_ENGINEERED,engineered_blood,AML
ACH-001253,U937STAG2KOG2D5C_ENGINEERED,engineered_blood,AML
ACH-001254,U937STAG2KOG2E1_ENGINEERED,engineered_blood,AML
ACH-001255,U937STAG2KOG2G8B_ENGINEERED,engineered_blood,AML
ACH-001256,U937NCB12_ENGINEERED,engineered_blood,AML
ACH-001257,U937NCB1_ENGINEERED,engineered_blood,AML
ACH-001258,U937NCB2A_ENGINEERED,engineered_blood,AML
ACH-001259,U937NCC4_ENGINEERED,engineered_blood,AML
ACH-001269,HCT116ARID1AKOHD104049_ENGINEERED,engineered_colorectal,
ACH-001745,RHJT_SOFT_TISSUE,soft_tissue,rhabdomyosarcoma
ACH-001271,ASKA_SOFT_TISSUE,soft_tissue,synovial_sarcoma
ACH-001272,FUJI_SOFT_TISSUE,soft_tissue,synovial_sarcoma
ACH-001273,HSSY2_SOFT_TISSUE,soft_tissue,synovial_sarcoma
ACH-001765,RH4_SOFT_TISSUE,soft_tissue,rhabdomyosarcoma
ACH-001276,YAFUSS_SOFT_TISSUE,soft_tissue,synovial_sarcoma
ACH-001173,[Merged to ACH-001172] R262_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,medulloblastoma
ACH-001278,BIN67_OVARY,ovary,SCCOHT
ACH-001279,SCCOHT1_OVARY,ovary,SCCOHT
ACH-001281,CHLA01_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,medulloblastoma
ACH-001193,SKPNDW_BONE,bone,Ewing_sarcoma
ACH-001290,CUEWS88755_SOFT_TISSUE,soft_tissue,undifferentiated_sarcoma
ACH-001291,COGW408_KIDNEY,kidney,wilms_tumor
ACH-001292,COGH430_LIVER,liver,hepatoblastoma
ACH-001293,CHLA200_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,glioma
ACH-001294,CHLA259_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,medulloblastoma
ACH-001301,COGN278_AUTONOMIC_GANGLIA,peripheral_nervous_system,neuroblastoma
ACH-001302,COGN305_AUTONOMIC_GANGLIA,peripheral_nervous_system,neuroblastoma
ACH-001305,PEDS056_AUTONOMIC_GANGLIA,eye,retinoblastoma
ACH-001310,HA1E_KIDNEY,engineered_kidney,
ACH-001750,TTC442_SOFT_TISSUE,soft_tissue,rhabdomyosarcoma
ACH-001324,SF10067_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,medulloblastoma
ACH-001325,SF10074_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,medulloblastoma
ACH-001326,SF10767_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,medulloblastoma
ACH-001327,MED311_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,medulloblastoma
ACH-001330,ATRFLOX_LARGE_INTESTINE,colorectal,colorectal_adenocarcinoma
ACH-001331,BICR10_UPPER_AERODIGESTIVE_TRACT,upper_aerodigestive,upper_aerodigestive_squamous
ACH-001332,BICR78_UPPER_AERODIGESTIVE_TRACT,upper_aerodigestive,upper_aerodigestive_squamous
ACH-001340,COV413A_OVARY,ovary,ovary_carcinoma
ACH-001341,DOTC24510_CERVIX,cervix,cervical_adenocarcinoma
ACH-001342,GH329_CERVIX,cervix,cervical_adenocarcinoma
ACH-001351,HUMANOVARIANCARCINOMAEPITHELIALCELLS_OVARY,uterus,choriocarcinoma
ACH-001363,NCIH2135_LUNG,lung,NSCLC
ACH-001369,OCIC5X_OVARY,ovary,ovary_adenocarcinoma
ACH-001370,OCIP5X_OVARY,ovary,ovary_adenocarcinoma
ACH-001371,OCIP8P_OVARY,ovary,ovary_adenocarcinoma
ACH-001372,OCIP9A1_OVARY,ovary,ovary_adenocarcinoma
ACH-001384,RO82W1_THYROID,thyroid,thyroid_carcinoma
ACH-001388,SUM102PT_BREAST,breast,breast_carcinoma
ACH-001389,SUM1315MO2_BREAST,breast,breast_ductal_carcinoma
ACH-001390,SUM149PT_BREAST,breast,breast_ductal_carcinoma
ACH-001391,SUM159PT_BREAST,breast,breast_carcinoma
ACH-001392,SUM185PE_BREAST,breast,breast_carcinoma
ACH-001393,SUM190PT_BREAST,breast,breast_carcinoma
ACH-001394,SUM229PE_BREAST,breast,breast_carcinoma
ACH-001395,SUM44PE_BREAST,breast,breast_carcinoma
ACH-001396,SUM52PE_BREAST,breast,breast_carcinoma
ACH-001397,SUM225CWN_BREAST,breast,breast_adenocarcinoma
ACH-001403,TO14_OVARY,ovary,ovary_adenocarcinoma
ACH-001407,UMUC13_URINARY_TRACT,urinary_tract,bladder_carcinoma
ACH-001408,UMUC14_URINARY_TRACT,urinary_tract,bladder_carcinoma
ACH-001409,UMUC16_URINARY_TRACT,urinary_tract,bladder_carcinoma
ACH-001410,UMUC4_URINARY_TRACT,urinary_tract,bladder_carcinoma
ACH-001411,UMUC5_URINARY_TRACT,urinary_tract,bladder_carcinoma
ACH-001412,UMUC10_URINARY_TRACT,urinary_tract,bladder_carcinoma
ACH-001413,UMUC11_URINARY_TRACT,urinary_tract,bladder_carcinoma
ACH-001414,UMUC6_URINARY_TRACT,urinary_tract,bladder_carcinoma
ACH-001415,UMUC7_URINARY_TRACT,urinary_tract,bladder_carcinoma
ACH-001416,UMUC9_URINARY_TRACT,urinary_tract,bladder_carcinoma
ACH-001417,UMC11_LUNG,lung,lung_carcinoid
ACH-001423,CCLFPEDS0002T_KIDNEY,kidney,wilms_tumor
ACH-001424,PEDS017_PANCREAS,pancreas,exocrine
ACH-001425,CCLFPEDS0004T_SOFT_TISSUE,soft_tissue,undifferentiated_sarcoma
ACH-001426,PEDS019_LIVER,liver,hepatoblastoma
ACH-001282,CHLA258_BONE,bone,Ewing_sarcoma
ACH-001427,CCLFPEDS0007T_BONE,bone,Ewing_sarcoma
ACH-001428,CCLFPEDS0010T_BONE,bone,Ewing_sarcoma
ACH-001429,CCLFPEDS0009T_BONE,bone,Ewing_sarcoma
ACH-001432,SNU408_PANCREAS,pancreas,
ACH-001433,CCLFPEDS0008T_SOFT_TISSUE,soft_tissue,epithelioid_sarcoma
ACH-001430,TC138_BONE,bone,Ewing_sarcoma
ACH-001436,1411H_TESTIS,embryo,embryo_carcinoma
ACH-001437,1618K_TESTIS,embryo,embryo_carcinoma
ACH-001438,1777NRPMET_TESTIS,embryo,embryo_carcinoma
ACH-001439,577MF_TESTIS,embryo,embryo_carcinoma
ACH-001440,833KE_TESTIS,embryo,embryo_carcinoma
ACH-001444,BEWO_PLACENTA,uterus,choriocarcinoma
ACH-001445,BICR3_LUNG,lung,NSCLC
ACH-001446,BICR82_UPPER_AERODIGESTIVE_TRACT,upper_aerodigestive,upper_aerodigestive_squamous
ACH-001451,BOKU_CERVIX,cervix,cervical_squamous
ACH-001456,C125PM_LARGE_INTESTINE,colorectal,colorectal_adenocarcinoma
ACH-001466,CHLA140_AUTONOMIC_GANGLIA,peripheral_nervous_system,neuroblastoma
ACH-001489,CORL32_LUNG,lung,NSCLC
ACH-001497,ESO51_OESOPHAGUS,esophagus,esophagus_adenocarcinoma
ACH-001498,FARAGE_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,lymphocyte,non_hodgkin_lymphoma
ACH-001500,FLO1_OESOPHAGUS,esophagus,esophagus_adenocarcinoma
ACH-001502,GCT27_TESTIS,embryo,teratoma
ACH-001512,HAC2_OVARY,ovary,ovary_adenocarcinoma
ACH-001513,HCA1_CERVIX,cervix,cervical_adenocarcinoma
ACH-001518,HEC116_ENDOMETRIUM,uterus,endometrial_adenocarcinoma
ACH-001431,TC205_BONE,bone,Ewing_sarcoma
ACH-001530,JEG3_PLACENTA,uterus,choriocarcinoma
ACH-001531,JIM3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,plasma_cell,multiple_myeloma
ACH-001533,KARPAS1718_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,lymphocyte,non_hodgkin_lymphoma
ACH-001540,KMLS1_SOFT_TISSUE,soft_tissue,liposarcoma
ACH-001544,KYAE1_OESOPHAGUS,esophagus,esophagus_adenocarcinoma
ACH-001546,LIM1215_LARGE_INTESTINE,colorectal,colorectal_adenocarcinoma
ACH-001547,LO68_LUNG,lung,mesothelioma
ACH-001550,MCC13_SKIN,skin,merkel_cell_carcinoma
ACH-001552,MCC26_SKIN,skin,merkel_cell_carcinoma
ACH-001554,MEL202_UVEA,eye,uveal_melanoma
